year,race,position,number,driver,car,time,laps
1995,San Marino,12,26, Panis,Ligier Mugen Honda,1:30.760,23
1995,San Marino,13,4, Salo,Tyrrell Yamaha,1:31.035,22
1995,San Marino,14,30, Frentzen,Sauber Ford,1:31.358,24
1995,San Marino,15,3, Katayama,Tyrrell Yamaha,1:31.630,23
1995,San Marino,16,25, Suzuki,Ligier Mugen Honda,1:31.913,23
1995,San Marino,17,12, Verstappen,Simtek Ford,1:32.156,22
1995,San Marino,18,23, Martini,Minardi Ford,1:32.445,20
1995,San Marino,19,10, Inoue,Footwork Hart,1:32.710,24
1995,San Marino,20,24, Badoer,Minardi Ford,1:33.071,24
1995,San Marino,21,29, Wendlinger,Sauber Ford,1:33.494,23
1995,San Marino,22,16, Gachot,Pacific Ilmor,1:33.892,19
1995,San Marino,23,11, Schiattarella,Simtek Ford,1:33.965,20
1995,San Marino,24,17, Montermini,Pacific Ilmor,1:35.169,20
1995,San Marino,25,22, Moreno,Forti Ford,1:36.065,17
1995,San Marino,26,21, Diniz,Forti Ford,1:36.624,24
1995,Spain,1,1, Schumacher,Benetton Renault,1:21.452,19
1995,Spain,2,27, Alesi,Ferrari,1:22.052,18
1995,Spain,3,28, Berger,Ferrari,1:22.071,19
1995,Spain,4,6, Coulthard,Williams Renault,1:22.332,21
1995,Spain,5,5, Hill,Williams Renault,1:22.349,21
1995,Spain,6,15, Irvine,Jordan Peugeot,1:23.352,23
1995,Spain,7,2, Herbert,Benetton Renault,1:23.536,22
1995,Spain,8,14, Barrichello,Jordan Peugeot,1:23.705,15
1995,Spain,9,8, Hakkinen,McLaren Mercedes,1:23.833,22
1995,Spain,10,7, Mansell,McLaren Mercedes,1:23.927,23
1995,Spain,11,25, Brundle,Ligier Mugen Honda,1:24.727,23
1995,Spain,12,30, Frentzen,Sauber Ford,1:24.802,23
1995,Spain,13,4, Salo,Tyrrell Yamaha,1:24.971,22
1995,Spain,14,9, Morbidelli,Footwork Hart,1:25.053,23
1995,Spain,15,26, Panis,Ligier Mugen Honda,1:25.204,23
1995,Spain,16,12, Verstappen,Simtek Ford,1:25.827,17
1995,Spain,17,3, Katayama,Tyrrell Yamaha,1:25.946,21
1995,Spain,18,10, Inoue,Footwork Hart,1:26.059,24
1995,Spain,19,23, Martini,Minardi Ford,1:26.619,21
1995,Spain,20,29, Wendlinger,Sauber Ford,1:27.007,24
1995,Spain,21,24, Badoer,Minardi Ford,1:27.345,24
1995,Spain,22,11, Schiattarella,Simtek Ford,1:27.575,23
1995,Spain,23,17, Montermini,Pacific Ilmor,1:28.094,22
1995,Spain,24,16, Gachot,Pacific Ilmor,1:28.598,24
1995,Spain,25,22, Moreno,Forti Ford,1:28.963,23
1995,Spain,26,21, Diniz,Forti Ford,1:29.540,24
1995,Monaco,1,5, Hill,Williams Renault,1:21.952,23
1995,Monaco,2,1, Schumacher,Benetton Renault,1:22.742,21
1995,Monaco,3,6, Coulthard,Williams Renault,1:23.109,23
1995,Monaco,4,28, Berger,Ferrari,1:23.220,17
1995,Monaco,5,27, Alesi,Ferrari,1:23.754,12
1995,Monaco,6,8, Hakkinen,McLaren Mercedes,1:23.857,22
1995,Monaco,7,2, Herbert,Benetton Renault,1:23.885,22
1995,Monaco,8,25, Brundle,Ligier Mugen Honda,1:24.447,18
1995,Monaco,9,15, Irvine,Jordan Peugeot,1:24.857,22
1995,Monaco,10,7, Blundell,McLaren Mercedes,1:24.933,19
1995,Monaco,11,14, Barrichello,Jordan Peugeot,1:25.081,24
1995,Monaco,12,26, Panis,Ligier Mugen Honda,1:25.125,24
1995,Monaco,13,9, Morbidelli,Footwork Hart,1:25.447,22
1995,Monaco,14,30, Frentzen,Sauber Ford,1:25.661,11
1995,Monaco,15,3, Katayama,Tyrrell Yamaha,1:25.808,23
1995,Monaco,16,24, Badoer,Minardi Ford,1:25.969,24
1995,Monaco,17,4, Salo,Tyrrell Yamaha,1:26.473,24
1995,Monaco,18,23, Martini,Minardi Ford,1:26.913,22
1995,Monaco,19,29, Boullion,Sauber Ford,1:27.145,21
1995,Monaco,20,11, Schiattarella,Simtek Ford,1:28.337,17
1995,Monaco,21,16, Gachot,Pacific Ilmor,1:29.039,17
1995,Monaco,22,21, Diniz,Forti Ford,1:29.244,16
1995,Monaco,23,12, Verstappen,Simtek Ford,1:29.391,8
1995,Monaco,24,22, Moreno,Forti Ford,1:29.608,13
1995,Monaco,25,17, Montermini,Pacific Ilmor,1:30.149,12
1995,Monaco,26,10, Inoue,Footwork Hart,1:31.542,8
1995,Canada,1,1, Schumacher,Benetton Renault,1:27.661,21
1995,Canada,2,5, Hill,Williams Renault,1:28.039,23
1995,Canada,3,6, Coulthard,Williams Renault,1:28.091,24
1995,Canada,4,28, Berger,Ferrari,1:28.189,21
1995,Canada,5,27, Alesi,Ferrari,1:28.474,20
1995,Canada,6,2, Herbert,Benetton Renault,1:28.498,21
1995,Canada,7,8, Hakkinen,McLaren Mercedes,1:28.910,21
1995,Canada,8,15, Irvine,Jordan Peugeot,1:29.021,21
1995,Canada,9,14, Barrichello,Jordan Peugeot,1:29.171,22
1995,Canada,10,7, Blundell,McLaren Mercedes,1:29.641,24
1995,Canada,11,26, Panis,Ligier Mugen Honda,1:29.809,21
1995,Canada,12,30, Frentzen,Sauber Ford,1:30.017,23
1995,Canada,13,9, Morbidelli,Footwork Hart,1:30.159,23
1995,Canada,14,25, Brundle,Ligier Mugen Honda,1:30.255,16
1995,Canada,15,4, Salo,Tyrrell Yamaha,1:30.657,23
1995,Canada,16,3, Katayama,Tyrrell Yamaha,1:31.382,18
1995,Canada,17,23, Martini,Minardi Ford,1:31.445,23
1995,Canada,18,29, Boullion,Sauber Ford,1:31.838,24
1995,Canada,19,24, Badoer,Minardi Ford,1:31.853,23
1995,Canada,20,16, Gachot,Pacific Ilmor,1:32.841,24
1995,Canada,21,17, Montermini,Pacific Ilmor,1:32.894,21
1995,Canada,22,10, Inoue,Footwork Hart,1:32.995,12
1995,Canada,23,22, Moreno,Forti Ford,1:34.000,15
1995,Canada,24,21, Diniz,Forti Ford,1:34.982,19
1995,France,1,5, Hill,Williams Renault,1:17.225,23
1995,France,2,1, Schumacher,Benetton Renault,1:17.512,24
1995,France,3,6, Coulthard,Williams Renault,1:17.925,21
1995,France,4,27, Alesi,Ferrari,1:18.761,20
1995,France,5,14, Barrichello,Jordan Peugeot,1:18.810,22
1995,France,6,26, Panis,Ligier Mugen Honda,1:19.047,22
1995,France,7,28, Berger,Ferrari,1:19.051,20
1995,France,8,8, Hakkinen,McLaren Mercedes,1:19.238,22
1995,France,9,25, Brundle,Ligier Mugen Honda,1:19.384,15
1995,France,10,2, Herbert,Benetton Renault,1:19.555,21
1995,France,11,15, Irvine,Jordan Peugeot,1:19.845,19
1995,France,12,30, Frentzen,Sauber Ford,1:20.309,20
1995,France,13,7, Blundell,McLaren Mercedes,1:20.527,24
1995,France,14,4, Salo,Tyrrell Yamaha,1:20.796,22
1995,France,15,29, Boullion,Sauber Ford,1:20.943,23
1995,France,16,9, Morbidelli,Footwork Hart,1:21.076,24
1995,France,17,24, Badoer,Minardi Ford,1:21.323,12
1995,France,18,10, Inoue,Footwork Hart,1:21.894,24
1995,France,19,3, Katayama,Tyrrell Yamaha,1:21.930,16
1995,France,20,23, Martini,Minardi Ford,1:22.104,12
1995,France,21,17, Montermini,Pacific Ilmor,1:23.466,22
1995,France,22,16, Gachot,Pacific Ilmor,1:23.647,21
1995,France,23,21, Diniz,Forti Ford,1:24.184,19
1995,France,24,22, Moreno,Forti Ford,1:24.865,21
1995,Great Britain,1,5, Hill,Williams Renault,1:28.124,19
1995,Great Britain,2,1, Schumacher,Benetton Renault,1:28.397,19
1995,Great Britain,3,6, Coulthard,Williams Renault,1:28.947,20
1995,Great Britain,4,28, Berger,Ferrari,1:29.657,14
1995,Great Britain,5,2, Herbert,Benetton Renault,1:29.867,15
1995,Great Britain,6,27, Alesi,Ferrari,1:29.874,21
1995,Great Britain,7,15, Irvine,Jordan Peugeot,1:30.083,13
1995,Great Britain,8,8, Hakkinen,McLaren Mercedes,1:30.140,12
1995,Great Britain,9,14, Barrichello,Jordan Peugeot,1:30.354,18
1995,Great Britain,10,7, Blundell,McLaren Mercedes,1:30.453,12
1995,Great Britain,11,25, Brundle,Ligier Mugen Honda,1:30.946,17
1995,Great Britain,12,30, Frentzen,Sauber Ford,1:31.602,17
1995,Great Britain,13,26, Panis,Ligier Mugen Honda,1:31.842,15
1995,Great Britain,14,3, Katayama,Tyrrell Yamaha,1:32.087,18
1995,Great Britain,15,23, Martini,Minardi Ford,1:32.259,14
1995,Great Britain,16,29, Boullion,Sauber Ford,1:33.166,21
1995,Great Britain,17,9, Papis,Footwork Hart,1:34.154,17
1995,Great Britain,18,24, Badoer,Minardi Ford,1:34.556,15
1995,Great Britain,19,10, Inoue,Footwork Hart,1:35.323,12
1995,Great Britain,20,21, Diniz,Forti Ford,1:36.023,14
1995,Great Britain,21,16, Gachot,Pacific Ilmor,1:36.076,7
1995,Great Britain,22,22, Moreno,Forti Ford,1:36.651,23
1995,Great Britain,23,4, Salo,Tyrrell Yamaha,1:48.639,9
1995,Great Britain,24,17, Montermini,Pacific Ilmor,1:52.398,3
1995,Germany,1,5, Hill,Williams Renault,1:44.385,22
1995,Germany,2,1, Schumacher,Benetton Renault,1:44.465,23
1995,Germany,3,6, Coulthard,Williams Renault,1:44.540,23
1995,Germany,4,28, Berger,Ferrari,1:45.553,23
1995,Germany,5,14, Barrichello,Jordan Peugeot,1:45.765,21
1995,Germany,6,15, Irvine,Jordan Peugeot,1:45.846,23
1995,Germany,7,8, Hakkinen,McLaren Mercedes,1:45.849,19
1995,Germany,8,7, Blundell,McLaren Mercedes,1:46.221,19
1995,Germany,9,2, Herbert,Benetton Renault,1:46.315,21
1995,Germany,10,27, Alesi,Ferrari,1:46.356,23
1995,Germany,11,30, Frentzen,Sauber Ford,1:46.801,21
1995,Germany,12,26, Panis,Ligier Mugen Honda,1:47.372,23
1995,Germany,13,4, Salo,Tyrrell Yamaha,1:47.507,24
1995,Germany,14,29, Boullion,Sauber Ford,1:47.636,22
1995,Germany,15,9, Papis,Footwork Hart,1:48.093,24
1995,Germany,16,24, Badoer,Minardi Ford,1:49.302,23
1995,Germany,17,3, Katayama,Tyrrell Yamaha,1:49.402,17
1995,Germany,18,25, Suzuki,Ligier Mugen Honda,1:49.716,15
1995,Germany,19,10, Inoue,Footwork Hart,1:49.892,24
1995,Germany,20,23, Martini,Minardi Ford,1:49.990,24
1995,Germany,21,21, Diniz,Forti Ford,1:52.961,24
1995,Germany,22,22, Moreno,Forti Ford,1:53.405,24
1995,Germany,23,17, Montermini,Pacific Ilmor,1:53.492,5
1995,Germany,24,16, Lavaggi,Pacific Ilmor,1:54.625,18
1995,Hungary,1,5, Hill,Williams Renault,1:16.982,21
1995,Hungary,2,6, Coulthard,Williams Renault,1:17.366,22
1995,Hungary,3,1, Schumacher,Benetton Renault,1:17.558,23
1995,Hungary,4,28, Berger,Ferrari,1:18.059,17
1995,Hungary,5,8, Hakkinen,McLaren Mercedes,1:18.363,19
1995,Hungary,6,27, Alesi,Ferrari,1:18.968,9
1995,Hungary,7,25, Brundle,Ligier Mugen Honda,1:19.748,21
1995,Hungary,8,2, Herbert,Benetton Renault,1:20.072,24
1995,Hungary,9,26, Panis,Ligier Mugen Honda,1:20.160,16
1995,Hungary,10,30, Frentzen,Sauber Ford,1:20.413,11
1995,Hungary,11,24, Badoer,Minardi Ford,1:20.543,24
1995,Hungary,12,7, Blundell,McLaren Mercedes,1:20.640,14
1995,Hungary,13,14, Barrichello,Jordan Peugeot,1:20.902,14
1995,Hungary,14,23, Lamy,Minardi Ford,1:21.156,24
1995,Hungary,15,15, Irvine,Jordan Peugeot,1:21.246,9
1995,Hungary,16,4, Salo,Tyrrell Yamaha,1:21.624,14
1995,Hungary,17,3, Katayama,Tyrrell Yamaha,1:21.702,21
1995,Hungary,18,10, Inoue,Footwork Hart,1:22.081,23
1995,Hungary,19,29, Boullion,Sauber Ford,1:22.161,9
1995,Hungary,20,9, Papis,Footwork Hart,1:23.275,10
1995,Hungary,21,22, Moreno,Forti Ford,1:24.351,24
1995,Hungary,22,17, Montermini,Pacific Ilmor,1:24.371,19
1995,Hungary,23,21, Diniz,Forti Ford,1:24.695,23
1995,Hungary,24,16, Lavaggi,Pacific Ilmor,1:26.570,23
1995,Belgium,1,28, Berger,Ferrari,1:54.392,12
1995,Belgium,2,27, Alesi,Ferrari,1:54.631,12
1995,Belgium,3,8, Hakkinen,McLaren Mercedes,1:55.435,18
1995,Belgium,4,2, Herbert,Benetton Renault,1:56.085,8
1995,Belgium,5,6, Coulthard,Williams Renault,1:56.254,18
1995,Belgium,6,7, Blundell,McLaren Mercedes,1:56.622,20
1995,Belgium,7,15, Irvine,Jordan Peugeot,1:57.001,17
1995,Belgium,8,5, Hill,Williams Renault,1:57.768,19
1995,Belgium,9,26, Panis,Ligier Mugen Honda,1:58.021,20
1995,Belgium,10,30, Frentzen,Sauber Ford,1:58.148,21
1995,Belgium,11,4, Salo,Tyrrell Yamaha,1:58.224,15
1995,Belgium,12,14, Barrichello,Jordan Peugeot,1:58.293,15
1995,Belgium,13,25, Brundle,Ligier Mugen Honda,1:58.314,19
1995,Belgium,14,29, Boullion,Sauber Ford,1:58.356,18
1995,Belgium,15,3, Katayama,Tyrrell Yamaha,1:58.551,18
1995,Belgium,16,1, Schumacher,Benetton Renault,1:59.079,13
1995,Belgium,17,23, Lamy,Minardi Ford,1:59.256,18
1995,Belgium,18,10, Inoue,Footwork Hart,2:00.990,16
1995,Belgium,19,24, Badoer,Minardi Ford,2:01.013,13
1995,Belgium,20,9, Papis,Footwork Hart,2:01.685,19
1995,Belgium,21,17, Montermini,Pacific Ilmor,2:02.405,12
1995,Belgium,22,22, Moreno,Forti Ford,2:03.817,19
1995,Belgium,23,16, Lavaggi,Pacific Ilmor,2:06.407,14
1995,Belgium,24,21, Diniz,Forti Ford,2:09.537,15
1995,Italy,1,6, Coulthard,Williams Renault,1:24.462,24
1995,Italy,2,1, Schumacher,Benetton Renault,1:25.026,22
1995,Italy,3,28, Berger,Ferrari,1:25.353,15
1995,Italy,4,5, Hill,Williams Renault,1:25.699,23
1995,Italy,5,27, Alesi,Ferrari,1:25.707,22
1995,Italy,6,14, Barrichello,Jordan Peugeot,1:25.919,24
1995,Italy,7,8, Hakkinen,McLaren Mercedes,1:25.920,18
1995,Italy,8,2, Herbert,Benetton Renault,1:26.433,24
1995,Italy,9,7, Blundell,McLaren Mercedes,1:26.472,24
1995,Italy,10,30, Frentzen,Sauber Ford,1:26.541,24
1995,Italy,11,25, Brundle,Ligier Mugen Honda,1:27.067,24
1995,Italy,12,15, Irvine,Jordan Peugeot,1:27.271,23
1995,Italy,13,26, Panis,Ligier Mugen Honda,1:27.384,16
1995,Italy,14,29, Boullion,Sauber Ford,1:28.741,20
1995,Italy,15,9, Papis,Footwork Hart,1:28.870,11
1995,Italy,16,4, Salo,Tyrrell Yamaha,1:29.028,24
1995,Italy,17,3, Katayama,Tyrrell Yamaha,1:29.287,19
1995,Italy,18,24, Badoer,Minardi Ford,1:29.559,20
1995,Italy,19,23, Lamy,Minardi Ford,1:29.936,15
1995,Italy,20,10, Inoue,Footwork Hart,1:30.515,21
1995,Italy,21,17, Montermini,Pacific Ilmor,1:30.721,24
1995,Italy,22,22, Moreno,Forti Ford,1:30.834,23
1995,Italy,23,21, Diniz,Forti Ford,1:32.102,22
1995,Italy,24,16, Lavaggi,Pacific Ilmor,1:32.470,23
1995,Portugal,1,6, Coulthard,Williams Renault,1:20.537,19
1995,Portugal,2,5, Hill,Williams Renault,1:20.905,22
1995,Portugal,3,1, Schumacher,Benetton Renault,1:21.301,20
1995,Portugal,4,28, Berger,Ferrari,1:21.970,17
1995,Portugal,5,30, Frentzen,Sauber Ford,1:22.226,19
1995,Portugal,6,2, Herbert,Benetton Renault,1:22.322,23
1995,Portugal,7,27, Alesi,Ferrari,1:22.391,18
1995,Portugal,8,14, Barrichello,Jordan Peugeot,1:22.538,19
1995,Portugal,9,25, Brundle,Ligier Mugen Honda,1:22.588,23
1995,Portugal,10,15, Irvine,Jordan Peugeot,1:22.831,18
1995,Portugal,11,26, Panis,Ligier Mugen Honda,1:22.904,22
1995,Portugal,12,7, Blundell,McLaren Mercedes,1:22.914,19
1995,Portugal,13,8, Hakkinen,McLaren Mercedes,1:23.064,19
1995,Portugal,14,29, Boullion,Sauber Ford,1:23.934,12
1995,Portugal,15,4, Salo,Tyrrell Yamaha,1:23.936,23
1995,Portugal,16,3, Katayama,Tyrrell Yamaha,1:24.287,19
1995,Portugal,17,23, Lamy,Minardi Ford,1:24.657,18
1995,Portugal,18,24, Badoer,Minardi Ford,1:24.778,20
1995,Portugal,19,10, Inoue,Footwork Hart,1:24.883,22
1995,Portugal,20,9, Papis,Footwork Hart,1:25.179,24
1995,Portugal,21,17, Montermini,Pacific Ilmor,1:26.172,15
1995,Portugal,22,21, Diniz,Forti Ford,1:27.292,16
1995,Portugal,23,22, Moreno,Forti Ford,1:27.523,21
1995,Portugal,24,16, Deletraz,Pacific Ilmor,1:32.769,5
1995,Europe,1,6, Coulthard,Williams Renault,1:18.738,17
1995,Europe,2,5, Hill,Williams Renault,1:18.972,21
1995,Europe,3,1, Schumacher,Benetton Renault,1:19.150,19
1995,Europe,4,28, Berger,Ferrari,1:19.821,18
1995,Europe,5,15, Irvine,Jordan Peugeot,1:20.488,19
1995,Europe,6,27, Alesi,Ferrari,1:20.510,15
1995,Europe,7,2, Herbert,Benetton Renault,1:20.653,20
1995,Europe,8,30, Frentzen,Sauber Ford,1:20.749,22
1995,Europe,9,8, Hakkinen,McLaren Mercedes,1:20.866,22
1995,Europe,10,7, Blundell,McLaren Mercedes,1:20.909,21
1995,Europe,11,14, Barrichello,Jordan Peugeot,1:21.211,23
1995,Europe,12,25, Brundle,Ligier Mugen Honda,1:21.541,19
1995,Europe,13,29, Boullion,Sauber Ford,1:22.059,13
1995,Europe,14,26, Panis,Ligier Mugen Honda,1:22.062,11
1995,Europe,15,4, Salo,Tyrrell Yamaha,1:23.058,19
1995,Europe,16,23, Lamy,Minardi Ford,1:23.328,15
1995,Europe,17,9, Papis,Footwork Hart,1:23.689,16
1995,Europe,18,24, Badoer,Minardi Ford,1:23.760,15
1995,Europe,19,3, Tarquini,Tyrrell Yamaha,1:24.286,17
1995,Europe,20,17, Montermini,Pacific Ilmor,1:24.696,16
1995,Europe,21,10, Inoue,Footwork Hart,1:24.900,13
1995,Europe,22,21, Diniz,Forti Ford,1:25.157,19
1995,Europe,23,22, Moreno,Forti Ford,1:26.098,20
1995,Europe,24,16, Deletraz,Pacific Ilmor,1:27.853,18
1995,Pacific,1,6, Coulthard,Williams Renault,1:14.013,16
1995,Pacific,2,5, Hill,Williams Renault,1:14.213,17
1995,Pacific,3,1, Schumacher,Benetton Renault,1:14.284,24
1995,Pacific,4,27, Alesi,Ferrari,1:14.919,15
1995,Pacific,5,28, Berger,Ferrari,1:14.974,16
1995,Pacific,6,15, Irvine,Jordan Peugeot,1:15.354,24
1995,Pacific,7,2, Herbert,Benetton Renault,1:15.556,24
1995,Pacific,8,30, Frentzen,Sauber Ford,1:15.561,14
1995,Pacific,9,26, Panis,Ligier Mugen Honda,1:15.621,20
1995,Pacific,10,7, Blundell,McLaren Mercedes,1:15.652,22
1995,Pacific,11,14, Barrichello,Jordan Peugeot,1:15.774,23
1995,Pacific,12,8, Magnussen,McLaren Mercedes,1:16.339,19
1995,Pacific,13,25, Suzuki,Ligier Mugen Honda,1:16.519,20
1995,Pacific,14,23, Lamy,Minardi Ford,1:16.596,22
1995,Pacific,15,29, Boullion,Sauber Ford,1:16.646,12
1995,Pacific,16,24, Badoer,Minardi Ford,1:16.887,24
1995,Pacific,17,3, Katayama,Tyrrell Yamaha,1:17.014,24
1995,Pacific,18,4, Salo,Tyrrell Yamaha,1:17.213,24
1995,Pacific,19,9, Morbidelli,Footwork Hart,1:18.114,24
1995,Pacific,20,10, Inoue,Footwork Hart,1:18.212,24
1995,Pacific,21,21, Diniz,Forti Ford,1:19.579,22
1995,Pacific,22,22, Moreno,Forti Ford,1:19.745,23
1995,Pacific,23,17, Montermini,Pacific Ilmor,1:20.093,11
1995,Pacific,24,16, Gachot,Pacific Ilmor,1:21.405,17
1995,Japan,1,1, Schumacher,Benetton Renault,1:38.023,17
1995,Japan,2,27, Alesi,Ferrari,1:38.888,16
1995,Japan,3,8, Hakkinen,McLaren Mercedes,1:38.954,16
1995,Japan,4,5, Hill,Williams Renault,1:39.032,19
1995,Japan,5,28, Berger,Ferrari,1:39.040,15
1995,Japan,6,6, Coulthard,Williams Renault,1:39.155,21
1995,Japan,7,15, Irvine,Jordan Peugeot,1:39.621,15
1995,Japan,8,30, Frentzen,Sauber Ford,1:40.010,17
1995,Japan,9,2, Herbert,Benetton Renault,1:40.349,15
1995,Japan,10,14, Barrichello,Jordan Peugeot,1:40.381,23
1995,Japan,11,26, Panis,Ligier Mugen Honda,1:40.838,19
1995,Japan,12,4, Salo,Tyrrell Yamaha,1:41.355,21
1995,Japan,13,25, Suzuki,Ligier Mugen Honda,1:41.592,20
1995,Japan,14,3, Katayama,Tyrrell Yamaha,1:41.977,19
1995,Japan,15,9, Morbidelli,Footwork Hart,1:42.059,16
1995,Japan,16,29, Wendlinger,Sauber Ford,1:42.912,21
1995,Japan,17,23, Lamy,Minardi Ford,1:43.102,22
1995,Japan,18,24, Badoer,Minardi Ford,1:43.542,20
1995,Japan,19,10, Inoue,Footwork Hart,1:44.074,21
1995,Japan,20,17, Montermini,Pacific Ilmor,1:46.097,16
1995,Japan,21,21, Diniz,Forti Ford,1:46.654,15
1995,Japan,22,22, Moreno,Forti Ford,1:48.267,10
1995,Japan,23,16, Gachot,Pacific Ilmor,1:48.289,15
1995,Japan,24,7, Blundell,McLaren Mercedes,16:42.640,1
1995,Australia,1,5, Hill,Williams Renault,1:15.505,24
1995,Australia,2,6, Coulthard,Williams Renault,1:15.628,23
1995,Australia,3,1, Schumacher,Benetton Renault,1:15.839,21
1995,Australia,4,28, Berger,Ferrari,1:15.932,18
1995,Australia,5,27, Alesi,Ferrari,1:16.305,14
1995,Australia,6,30, Frentzen,Sauber Ford,1:16.647,20
1995,Australia,7,14, Barrichello,Jordan Peugeot,1:16.725,23
1995,Australia,8,2, Herbert,Benetton Renault,1:16.950,17
1995,Australia,9,15, Irvine,Jordan Peugeot,1:17.116,23
1995,Australia,10,7, Blundell,McLaren Mercedes,1:17.348,19
1995,Australia,11,25, Brundle,Ligier Mugen Honda,1:17.624,23
1995,Australia,12,26, Panis,Ligier Mugen Honda,1:18.033,21
1995,Australia,13,9, Morbidelli,Footwork Hart,1:18.391,24
1995,Australia,14,4, Salo,Tyrrell Yamaha,1:18.604,23
1995,Australia,15,24, Badoer,Minardi Ford,1:18.810,24
1995,Australia,16,3, Katayama,Tyrrell Yamaha,1:18.828,23
1995,Australia,17,23, Lamy,Minardi Ford,1:18.875,24
1995,Australia,18,29, Wendlinger,Sauber Ford,1:19.561,12
1995,Australia,19,10, Inoue,Footwork Hart,1:19.677,17
1995,Australia,20,22, Moreno,Forti Ford,1:20.657,24
1995,Australia,21,21, Diniz,Forti Ford,1:20.878,23
1995,Australia,22,17, Montermini,Pacific Ilmor,1:21.659,11
1995,Australia,23,16, Gachot,Pacific Ilmor,1:21.998,12
1995,Australia,24,8, Hakkinen,McLaren Mercedes,1:37.998,2
1994,Brazil,1,2, Senna,Williams Renault,1:15.962,22
1994,Brazil,2,5, Schumacher,Benetton Ford,1:16.290,20
1994,Brazil,3,27, Alesi,Ferrari,1:17.385,14
1994,Brazil,4,0, Hill,Williams Renault,1:17.554,23
1994,Brazil,5,30, Frentzen,Sauber Mercedes,1:17.806,24
1994,Brazil,6,10, Morbidelli,Footwork Ford,1:17.866,20
1994,Brazil,7,29, Wendlinger,Sauber Mercedes,1:17.927,24
1994,Brazil,8,7, Hakkinen,McLaren Peugeot,1:18.122,17
1994,Brazil,9,6, Verstappen,Benetton Ford,1:18.183,19
1994,Brazil,10,3, Katayama,Tyrrell Yamaha,1:18.194,22
1994,Brazil,11,9, Fittipaldi,Footwork Ford,1:18.204,20
1994,Brazil,12,4, Blundell,Tyrrell Yamaha,1:18.246,19
1994,Brazil,13,20, Comas,Larrousse Ford,1:18.321,18
1994,Brazil,14,14, Barrichello,Jordan Hart,1:18.414,18
1994,Brazil,15,23, Martini,Minardi Ford,1:18.659,22
1994,Brazil,16,15, Irvine,Jordan Hart,1:18.751,24
1994,Brazil,17,28, Berger,Ferrari,1:18.855,9
1994,Brazil,18,8, Brundle,McLaren Peugeot,1:18.864,14
1994,Brazil,19,26, Panis,Ligier Renault,1:19.304,21
1994,Brazil,20,25, Bernard,Ligier Renault,1:19.396,18
1994,Brazil,21,12, Herbert,Lotus Mugen Honda,1:19.483,23
1994,Brazil,22,24, Alboreto,Minardi Ford,1:19.517,24
1994,Brazil,23,19, Beretta,Larrousse Ford,1:19.524,16
1994,Brazil,24,11, Lamy,Lotus Mugen Honda,1:19.975,21
1994,Brazil,25,34, Gachot,Pacific Ilmor,1:20.729,18
1994,Brazil,26,31, Brabham,Simtek Ford,1:21.186,15
1994,Brazil,27,32, Ratzenberger,Simtek Ford,1:22.707,12
1994,Pacific,1,2, Senna,Williams Renault,1:10.218,15
1994,Pacific,2,5, Schumacher,Benetton Ford,1:10.440,18
1994,Pacific,3,0, Hill,Williams Renault,1:10.771,15
1994,Pacific,4,7, Hakkinen,McLaren Peugeot,1:11.683,18
1994,Pacific,5,28, Berger,Ferrari,1:11.744,19
1994,Pacific,6,8, Brundle,McLaren Peugeot,1:12.351,22
1994,Pacific,7,27, Larini,Ferrari,1:12.372,12
1994,Pacific,8,14, Barrichello,Jordan Hart,1:12.409,12
1994,Pacific,9,9, Fittipaldi,Footwork Ford,1:12.444,22
1994,Pacific,10,6, Verstappen,Benetton Ford,1:12.554,22
1994,Pacific,11,30, Frentzen,Sauber Mercedes,1:12.686,16
1994,Pacific,12,4, Blundell,Tyrrell Yamaha,1:12.751,21
1994,Pacific,13,10, Morbidelli,Footwork Ford,1:12.866,21
1994,Pacific,14,3, Katayama,Tyrrell Yamaha,1:13.013,22
1994,Pacific,15,24, Alboreto,Minardi Ford,1:13.016,20
1994,Pacific,16,20, Comas,Larrousse Ford,1:13.111,20
1994,Pacific,17,23, Martini,Minardi Ford,1:13.529,18
1994,Pacific,18,25, Bernard,Ligier Renault,1:13.613,15
1994,Pacific,19,29, Wendlinger,Sauber Mercedes,1:13.855,21
1994,Pacific,20,15, Suzuki,Jordan Hart,1:13.932,21
1994,Pacific,21,19, Beretta,Larrousse Ford,1:14.101,20
1994,Pacific,22,26, Panis,Ligier Renault,1:14.106,16
1994,Pacific,23,12, Herbert,Lotus Mugen Honda,1:14.424,20
1994,Pacific,24,11, Lamy,Lotus Mugen Honda,1:14.657,20
1994,Pacific,25,31, Brabham,Simtek Ford,1:14.748,22
1994,Pacific,26,32, Ratzenberger,Simtek Ford,1:16.356,18
1994,Pacific,27,34, Gachot,Pacific Ilmor,1:16.927,15
1994,Pacific,28,33, Belmondo,Pacific Ilmor,1:17.450,18
1994,San Marino,1,2, Senna,Williams Renault,1:21.548,10
1994,San Marino,2,5, Schumacher,Benetton Ford,1:21.885,10
1994,San Marino,3,28, Berger,Ferrari,1:22.113,16
1994,San Marino,4,0, Hill,Williams Renault,1:22.168,14
1994,San Marino,5,6, Jarvilehto,Benetton Ford,1:22.717,13
1994,San Marino,6,27, Larini,Ferrari,1:22.841,16
1994,San Marino,7,30, Frentzen,Sauber Mercedes,1:23.119,10
